InputID,TargetID,Distance
A39F56B8C4CDC014E0430A865E33C014,"35452",7.2114876196739
A39F56B8C4CDC014E0430A865E33C014,"144",7.2114876196739
A39F56B8C4CDC014E0430A865E33C014,"23482",7.2114876196739
A39F56B8C4CDC014E0430A865E33C014,"27058",7.2114876196739
A99AE2679B40000CE0430A839427000C,"35857",19.8571165860163
A99AE2679B40000CE0430A839427000C,"29928",19.8571165860163
A99AE2679B40000CE0430A839427000C,"30408",19.8571165860163
A3B667C1D9AF30E6E0430A865E3330E6,"31160",6.76739876969008
A5F1841A409070AEE0430A865E3370AE,"2365",7.92600154902473
A39D087AA8C0B0CCE0430A865E33B0CC,"4419",7.3160091293408
A39D087AA8C0B0CCE0430A865E33B0CC,"30819",7.3160091293408
A39D087AA8C0B0CCE0430A865E33B0CC,"36144",7.3160091293408
A39D087AA8C0B0CCE0430A865E33B0CC,"36423",7.3160091293408
A632BF9052E440A8E0430A865E3340A8,"26693",17.6844286031485
A64D2F745E81002AE0430A865E33002A,"4203",3.47252162802484
A62ACA420E62E02AE0430A865E33E02A,"3139",14.8860557032523
A62ACA420E62E02AE0430A865E33E02A,"14151",14.8860557032523
A62ACA420E62E02AE0430A865E33E02A,"27727",14.8860557032523
A64D2F7487CF002AE0430A865E33002A,"20645",2.81264633053443
A99AE267AA9B000CE0430A839427000C,"27636",4.24946134126082
A99AE267AA9B000CE0430A839427000C,"35084",4.24946134126082
A99AE267AA9B000CE0430A839427000C,"29091",4.24946134126082
A81BD68B9DB801A4E0430A83942701A4,"5192",13.176676159419
A5F1841A348870AEE0430A865E3370AE,"7165",7.03664277511775
A6431CCE9DC0E09CE0430A865E33E09C,"39473",6.8037032427459
A6431CCE9DC0E09CE0430A865E33E09C,"21381",6.8037032427459
A6431CCE9DC0E09CE0430A865E33E09C,"21696",6.8037032427459
A5E25678F0EE505EE0430A865E33505E,"36260",10.6081390203116
A5E25678E3F5505EE0430A865E33505E,"29882",2.50991421266007
A5E25678E3F5505EE0430A865E33505E,"20421",2.50991421266007
A5E25678E3F5505EE0430A865E33505E,"11770",2.50991421266007
A5E25678E3F5505EE0430A865E33505E,"20284",2.50991421266007
A62ACA42127BE02AE0430A865E33E02A,"17945",21.0021394143948
A62ACA42127BE02AE0430A865E33E02A,"3473",21.0021394143948
A62ACA42127BE02AE0430A865E33E02A,"26310",21.0021394143948
A9999F244D850168E0430A8394270168,"9195",4.908805423474
AC7D0DE38D8A0170E0430A8394270170,"30664",4.15879053568687
A5F1841A39B870AEE0430A865E3370AE,"20725",6.96502321972072
A632770DC799C08EE0430A865E33C08E,"6739",2.37143957290474
A6431CCEB935E09CE0430A865E33E09C,"23731",18.2050968536584
A5E25678E5CD505EE0430A865E33505E,"17125",0.935364690234503
A5E25678E5CD505EE0430A865E33505E,"7791",0.935364690234503
A5E25678E5CD505EE0430A865E33505E,"18252",0.935364690234503
A5E25678E5CD505EE0430A865E33505E,"18661",0.935364690234503
A5D2C4A563A9707EE0430A865E33707E,"34133",4.05600775657364
A5D2C4A563A9707EE0430A865E33707E,"12940",4.05600775657364
A5D2C4A563A9707EE0430A865E33707E,"38595",4.05600775657364
A5D2C4A563A9707EE0430A865E33707E,"6948",4.05600775657364
A62ACA421A3DE02AE0430A865E33E02A,"14663",19.6122179046825
A5E25678E862505EE0430A865E33505E,"20010",7.18024626113045
A5D2C4A555D0707EE0430A865E33707E,"3722",5.53609820495407
A99AE267BD0E0184E0430A8394270184,"36780",1.06229587420404
A99AE267BD0E0184E0430A8394270184,"9587",1.06229587420404
A99AE267BD0E0184E0430A8394270184,"30361",1.06229587420404
A99AE267BD0E0184E0430A8394270184,"14474",1.06229587420404
A5E25678E9F1505EE0430A865E33505E,"20645",1.92092049191223
A99AE5DC2B7F004AE0430A839427004A,"6285",1.43668665386871
A99AE5DC2B7F004AE0430A839427004A,"22180",1.43668665386871
A99AE5DC2B7F004AE0430A839427004A,"32941",1.43668665386871
A632770DCE42C08EE0430A865E33C08E,"4963",3.92536196708242
A632BF904CC640A8E0430A865E3340A8,"12779",1.59404125908752
A632BF904CC640A8E0430A865E3340A8,"11688",1.59404125908752
A632BF904CC640A8E0430A865E3340A8,"31511",1.59404125908752
A632BF904CC640A8E0430A865E3340A8,"18166",1.59404125908752
A632BF904D4D40A8E0430A865E3340A8,"33156",13.1229714076208
A5D2C4A55C35707EE0430A865E33707E,"37596",19.5949746397595
A5D2C4A55923707EE0430A865E33707E,"32531",4.02843562264868
A5D2C4A55A4F707EE0430A865E33707E,"32917",14.5606095445481
A5D2C4A55A4F707EE0430A865E33707E,"25284",14.5606095445481
A5D2C4A55A4F707EE0430A865E33707E,"23588",14.5606095445481
A5D2C4A55A4F707EE0430A865E33707E,"14939",14.5606095445481
A5E25678F703505EE0430A865E33505E,"40269",1.52624987524273
A5E25678F703505EE0430A865E33505E,"40246",1.52624987524273
A632BF9054CA40A8E0430A865E3340A8,"17051",1.64506626638495
A632BF9054CA40A8E0430A865E3340A8,"14628",1.64506626638495
A632BF9054CA40A8E0430A865E3340A8,"14259",1.64506626638495
A64D2F747F5E002AE0430A865E33002A,"30018",3.8835314159097
A64D2F747F5E002AE0430A865E33002A,"10761",3.8835314159097
A64D2F747F5E002AE0430A865E33002A,"3359",3.8835314159097
A64D2F747F5E002AE0430A865E33002A,"26463",3.8835314159097
A632770DD12FC08EE0430A865E33C08E,"22643",1.13498623488382
A632770DD12FC08EE0430A865E33C08E,"15620",1.13498623488382
A632770DD12FC08EE0430A865E33C08E,"13379",1.13498623488382
A632770DD12FC08EE0430A865E33C08E,"20774",1.13498623488382
A5D2C4A55DAF707EE0430A865E33707E,"25833",3.86416678717471
A5D2C4A55DAF707EE0430A865E33707E,"27543",3.86416678717471
A5D2C4A55DAF707EE0430A865E33707E,"1182",3.86416678717471
A6431CCEC369E09CE0430A865E33E09C,"9278",12.0505013961151
AC7D781D655101F4E0430A83942701F4,"31999",2.21380351982253
A632BF904E7440A8E0430A865E3340A8,"39342",3.57634447880888
A99AE2679BBF0184E0430A8394270184,"38333",30.2129613549764
A99AE2679BBF0184E0430A8394270184,"11805",30.2129613549764
A99AE2679BBF0184E0430A8394270184,"30932",30.2129613549764
A99AE2679BBF0184E0430A8394270184,"35662",30.2129613549764
A998BF98D7BC0072E0430A8394270072,"23687",3.87633303228705
A632770DCB02C08EE0430A865E33C08E,"36449",8.54434108694407
A999FBD05E5500EEE0430A83942700EE,"37026",6.53993987908093
A5F1841A381C70AEE0430A865E3370AE,"38693",5.26279747085002
A5F1841A381C70AEE0430A865E3370AE,"38937",5.26279747085002
A999DE90FACA01A0E0430A83942701A0,"11966",4.8126686905933
A999DE90FACA01A0E0430A83942701A0,"9927",4.8126686905933
A999DE90FACA01A0E0430A83942701A0,"22947",4.8126686905933
A999DE90FACA01A0E0430A83942701A0,"34950",4.8126686905933
A99AE2679B490184E0430A8394270184,"8086",1.05793760005045
AC7D781D436501B0E0430A83942701B0,"6102",15.0193018945666
AC7D781D436501B0E0430A83942701B0,"735",15.0193018945666
AC7D781D436501B0E0430A83942701B0,"28206",15.0193018945666
AC7D781D436501B0E0430A83942701B0,"14385",15.0193018945666
A99AE2A71BC80198E0430A8394270198,"16008",4.08433616365401
A99AE2A71BC80198E0430A8394270198,"17072",4.08433616365401
A99AE2A71BC80198E0430A8394270198,"31081",4.08433616365401
A99AE3324B2700A0E0430A83942700A0,"31098",3.75757965038281
A99AE3324B2700A0E0430A83942700A0,"9927",3.75757965038281
A99AE5DC3527004AE0430A839427004A,"26148",6.77815399324228
A99AE2672C81008AE0430A839427008A,"19859",2.32589074841709
A99AE2672C81008AE0430A839427008A,"34622",2.32589074841709
A99AE2672C81008AE0430A839427008A,"7537",2.32589074841709
A9999F244B420168E0430A8394270168,"36780",1.06229587420404
A9999F244B420168E0430A8394270168,"9587",1.06229587420404
A9999F244B420168E0430A8394270168,"30361",1.06229587420404
A9999F244B420168E0430A8394270168,"14474",1.06229587420404
A99AE332416C00A0E0430A83942700A0,"6804",2.37345366387969
A99AE332416C00A0E0430A83942700A0,"16441",2.37345366387969
A99AE332416C00A0E0430A83942700A0,"4990",2.37345366387969
A9999F244C440168E0430A8394270168,"29526",5.0305053427914
A99AE2679E050184E0430A8394270184,"32511",9.19188007223354
A99AE2679E050184E0430A8394270184,"6273",9.19188007223354
A99AE2679E050184E0430A8394270184,"17841",9.19188007223354
A99AE267A0B1000CE0430A839427000C,"25806",10.500029508428
A999FBD05DAA00EEE0430A83942700EE,"5521",7.77735281577127
A999FBD05DAA00EEE0430A83942700EE,"7273",7.77735281577127
A999FBD05DAA00EEE0430A83942700EE,"18062",7.77735281577127
A9978215CD1F01ECE0430A83942701EC,"38495",5.8197127498288
A999FBD0623600EEE0430A83942700EE,"8974",3.56954271809997
A99AE2671B76008AE0430A839427008A,"17687",5.6812403742421
A99AE2671B76008AE0430A839427008A,"24520",5.6812403742421
A99AE2671B76008AE0430A839427008A,"33518",5.6812403742421
A999FBD0662400EEE0430A83942700EE,"35606",3.29645253047134
A999FBD0662400EEE0430A83942700EE,"15647",3.29645253047134
A999FBD0662400EEE0430A83942700EE,"17589",3.29645253047134
AC7D7C493D2D0170E0430A8394270170,"24611",2.40302987041116
A9999F2446E50168E0430A8394270168,"32279",3.56007781383333
A9999F2446E50168E0430A8394270168,"21906",3.56007781383333
A9999F2446E50168E0430A8394270168,"25274",3.56007781383333
A99AE33241E500A0E0430A83942700A0,"31098",4.35317703655749
A99AE33241E500A0E0430A83942700A0,"9927",4.35317703655749
A998BF98D8710072E0430A8394270072,"37366",4.06163425431225
A998BF98D8710072E0430A8394270072,"13521",4.06163425431225
A998BF98D8710072E0430A8394270072,"17557",4.06163425431225
A99AE5DC359D004AE0430A839427004A,"17784",1.32659076759239
A99AE5DC359D004AE0430A839427004A,"13360",1.32659076759239
A99AE5DC359D004AE0430A839427004A,"5458",1.32659076759239
A99AE5DC359D004AE0430A839427004A,"9355",1.32659076759239
A9999F244D080168E0430A8394270168,"12882",3.76007496101581
A9999F244D080168E0430A8394270168,"2609",3.76007496101581
A9999F244D080168E0430A8394270168,"11268",3.76007496101581
A99AE5DC32E9004AE0430A839427004A,"30866",2.67373746404249
A9978215D52301ECE0430A83942701EC,"14969",0.654358981097339
AC7D781D3F3E01B0E0430A83942701B0,"39402",3.99370637655161
AC7D781D3F3E01B0E0430A83942701B0,"39315",3.99370637655161
AC7D781D3F3E01B0E0430A83942701B0,"7442",3.99370637655161
AC7D781D3F3E01B0E0430A83942701B0,"37375",3.99370637655161
AC7D781D3F3E01B0E0430A83942701B0,"21417",3.99370637655161
A99AE2A71CA00198E0430A8394270198,"6494",6.20548317106705
A99AE2A71CA00198E0430A8394270198,"36732",6.20548317106705
A99AE5DC2618004AE0430A839427004A,"1",6.11228893932751
A9999F24536A0168E0430A8394270168,"30071",4.06672707462444
A9999F24536A0168E0430A8394270168,"16622",4.06672707462444
A9999F24536A0168E0430A8394270168,"652",4.06672707462444
B4B04B26DB2300FCE0430A83942700FC,"29680",0.766569330195793
BB2156A3F1080078E0430A8394270078,"19766",8.05594794320551
BB2156A3F1080078E0430A8394270078,"37725",8.05594794320551
BB2156A3F1080078E0430A8394270078,"5016",8.05594794320551
BB2156A3F1080078E0430A8394270078,"16139",8.05594794320551
A999DE91134901A0E0430A83942701A0,"28408",4.65311285028589
A999DE91134901A0E0430A83942701A0,"36712",4.65311285028589
A99AE2672223008AE0430A839427008A,"35490",3.82539376961312
A99AE2672223008AE0430A839427008A,"8351",3.82539376961312
A99AE2672223008AE0430A839427008A,"36800",3.82539376961312
B11E935710180176E0430A8394270176,"3084",5.24909843716018
B11E935710180176E0430A8394270176,"39246",5.24909843716018
B11E935710180176E0430A8394270176,"7354",5.24909843716018
A99AE267C125007AE0430A839427007A,"25983",9.01326542630676
A999FBD0618A00EEE0430A83942700EE,"5341",14.5284777819258
BB1CE0B9A3DE001EE0430A839427001E,"35560",25.7054070922604
BB1CE0B9A3DE001EE0430A839427001E,"20304",25.7054070922604
BB1CE0B9A3DE001EE0430A839427001E,"15058",25.7054070922604
AC7D0DE38E390170E0430A8394270170,"3725",1.06687321273636
AAD6833AD1E2003CE0430A839427003C,"34488",2.71130819763586
ACF4972D86940150E0430A8394270150,"21401",8.61787938087923
ACF4972D86940150E0430A8394270150,"2833",8.61787938087923
ACF4972D86940150E0430A8394270150,"30569",8.61787938087923
AC7D781D630201F4E0430A83942701F4,"39191",6.61618866694605
ACF63C6566C60034E0430A8394270034,"9027",5.10304080782166
AAD9D3A7B1820164E0430A8394270164,"38588",7.22257016314913
AAD9D3B226E8000EE0430A839427000E,"4675",27.2045690080787
AAD9D3B226E8000EE0430A839427000E,"33674",27.2045690080787
AAD9D3B226E8000EE0430A839427000E,"19022",27.2045690080787
AAD9D3B226E8000EE0430A839427000E,"18984",27.2045690080787
ACF4972D886D0150E0430A8394270150,"2862",6.17709152133831
ACF4972D886D0150E0430A8394270150,"34457",6.17709152133831
ACF4972D886D0150E0430A8394270150,"30795",6.17709152133831
ACF4972D886D0150E0430A8394270150,"32494",6.17709152133831
AAD9D3B2264E000EE0430A839427000E,"23066",10.8490859255467
AAD9D3B2264E000EE0430A839427000E,"2621",10.8490859255467
AAD9D3B2264E000EE0430A839427000E,"33960",10.8490859255467
AAD9D39D65950102E0430A8394270102,"21831",0.595540875578387
AAD9D3CE287F0188E0430A8394270188,"17237",8.06579594937591
AAD99C6BEFBB0060E0430A8394270060,"22974",1.32915794403961
AAD99C6BEFBB0060E0430A8394270060,"36162",1.32915794403961
AAD99C6BEFBB0060E0430A8394270060,"16499",1.32915794403961
AAD99C6BEFBB0060E0430A8394270060,"29524",1.32915794403961
AC7D781D3E9201B0E0430A83942701B0,"14330",7.1524034445485
AC7D781D3E9201B0E0430A83942701B0,"18645",7.1524034445485
AC7D781D3E9201B0E0430A83942701B0,"143",7.1524034445485
B31CD27398740038E0430A8394270038,"5628",4.36704028473784
AAD9DAF25A550096E0430A8394270096,"12960",9.99912895751066
AAD9D3ACE21500BCE0430A83942700BC,"37635",3.71523255637487
AAD94B15402501ACE0430A83942701AC,"29889",0.919166040292648
ACF6650A88910012E0430A8394270012,"23563",7.06659170266058
ACF6650A88910012E0430A8394270012,"9172",7.06659170266058
ACF6650A88910012E0430A8394270012,"35710",7.06659170266058
AC7062C9109200E2E0430A83942700E2,"9875",8.88139765557437
AAD9D5A1CE1B00D0E0430A83942700D0,"9031",2.83660647053999
AAD9D5A1CE1B00D0E0430A83942700D0,"28070",2.83660647053999
AAD9D5A1CE1B00D0E0430A83942700D0,"36538",2.83660647053999
AAD9D5A1CE1B00D0E0430A83942700D0,"23425",2.83660647053999
AC7D781DA0800172E0430A8394270172,"34040",3.9924991373409
B76C7032896B0138E0430A8394270138,"6994",1.06805605651746
B76C7032896B0138E0430A8394270138,"10051",1.06805605651746
B76C7032896B0138E0430A8394270138,"37300",1.06805605651746
B76C7032896B0138E0430A8394270138,"38588",1.06805605651746
AC7D0DE3936E0170E0430A8394270170,"12660",8.95638899248512
AC7D0DE3936E0170E0430A8394270170,"13115",8.95638899248512
AC7D0DE3936E0170E0430A8394270170,"29407",8.95638899248512
AAD9DAF25A0D0096E0430A8394270096,"798",2.70674275662588
AAD94B153EE701ACE0430A83942701AC,"21994",6.25319958163039
AAD9D3A7BB300164E0430A8394270164,"9627",8.28651424776869
AC7D781DA35B0172E0430A8394270172,"35345",12.6022911953453
AAD9D3A9E043005CE0430A839427005C,"6804",17.734452225938
AAD9D3A9E043005CE0430A839427005C,"16441",17.734452225938
AAD9D3A9E043005CE0430A839427005C,"4990",17.734452225938
AC7D781D577101AEE0430A83942701AE,"26960",5.17385740381666
AC7D781D577101AEE0430A83942701AE,"12101",5.17385740381666
AC7D781D577101AEE0430A83942701AE,"31664",5.17385740381666
AC7D781D577101AEE0430A83942701AE,"29038",5.17385740381666
ACF6D98231DA011CE0430A839427011C,"2648",4.42824917949584
ACF6D98231DA011CE0430A839427011C,"10510",4.42824917949584
ACF6D98231DA011CE0430A839427011C,"27241",4.42824917949584
ACF714AEB0960066E0430A8394270066,"11653",3.51695850134715
ACF714AEB0960066E0430A8394270066,"10784",3.51695850134715
ACF714AEB0960066E0430A8394270066,"38853",3.51695850134715
ACF714AEB0960066E0430A8394270066,"23243",3.51695850134715
ACF714AEAC0A0066E0430A8394270066,"26973",5.8389621072647
ACF714AEAC0A0066E0430A8394270066,"23657",5.8389621072647
ACF714AEAC0A0066E0430A8394270066,"7960",5.8389621072647
ACF714AEAC0A0066E0430A8394270066,"26854",5.8389621072647
B11ED7E743E400E6E0430A83942700E6,"18567",2.64213918973065
ACF63C656BD90034E0430A8394270034,"21426",11.3395838604913
ACF63C656FD80034E0430A8394270034,"15142",0.898574285862029
ACF6B069122D0098E0430A8394270098,"32089",5.1570414727637
ACF6B069122D0098E0430A8394270098,"6053",5.1570414727637
ACF6B069122D0098E0430A8394270098,"16860",5.1570414727637
ACF4972D8A8B0150E0430A8394270150,"31183",5.67074286124576
B11CBA1659E9013AE0430A839427013A,"439",8.22375921781344
ACF4972D8B1F0150E0430A8394270150,"16373",4.50383540722101
B11FFCB41737007CE0430A839427007C,"16441",7.80561950644228
ACF4972D8EA90150E0430A8394270150,"7671",4.01313027128346
ACF742E54B050058E0430A8394270058,"37810",10.5565777838605
B11F8D5D35B80154E0430A8394270154,"20873",5.50768045552913
B11F8D5D35B80154E0430A8394270154,"35909",5.50768045552913
B11F8D5D35B80154E0430A8394270154,"23400",5.50768045552913
ACF63C65695F0034E0430A8394270034,"8237",4.15915901417612
ACF63C65695F0034E0430A8394270034,"9667",4.15915901417612
ACF63C65695F0034E0430A8394270034,"36015",4.15915901417612
ACF63C65695F0034E0430A8394270034,"14807",4.15915901417612
ACF58CD995350092E0430A8394270092,"15824",3.24808889287617
ACF63C63D63E01B8E0430A83942701B8,"3303",3.98955693469247
ACF63C63D63E01B8E0430A83942701B8,"7662",3.98955693469247
ACF63C63D63E01B8E0430A83942701B8,"27670",3.98955693469247
ACF429605D960190E0430A8394270190,"28546",17.6921097245532
ACF6D9823DB3011CE0430A839427011C,"6177",6.51709532100018
ACF6D9823DB3011CE0430A839427011C,"10140",6.51709532100018
ACF6D9823DB3011CE0430A839427011C,"22242",6.51709532100018
ACF6B0690DC00098E0430A8394270098,"28486",4.20433971876811
ACF6B0690DC00098E0430A8394270098,"36203",4.20433971876811
ACF6B0690DC00098E0430A8394270098,"30480",4.20433971876811
ACF6B0690DC00098E0430A8394270098,"16808",4.20433971876811
ACF4296059F40190E0430A8394270190,"13351",8.15877683089004
ACF4296059F40190E0430A8394270190,"9800",8.15877683089004
ACF4296059F40190E0430A8394270190,"6176",8.15877683089004
B11CBA164931013AE0430A839427013A,"24077",2.99602577228502
ACF6650A90740012E0430A8394270012,"31329",3.79086955715177
ACF6650A90740012E0430A8394270012,"29144",3.79086955715177
ACF6650A90740012E0430A8394270012,"22675",3.79086955715177
B11A19C06B0E0042E0430A8394270042,"21516",3.74598280203941
ACF6B0690FC30098E0430A8394270098,"19899",8.15442100526782
ACF63C6570BB0034E0430A8394270034,"26099",0.877584513127792
ACF63C6570BB0034E0430A8394270034,"24720",0.877584513127792
ACF63C6570BB0034E0430A8394270034,"12538",0.877584513127792
ACF429605E510190E0430A8394270190,"20164",3.92932171216436
ACF6650A9B9A0012E0430A8394270012,"23910",8.6873867899859
ACF6D98239BC011CE0430A839427011C,"19779",5.09100682132557
ACF6D98239BC011CE0430A839427011C,"37508",5.09100682132557
ACF6D98239BC011CE0430A839427011C,"36922",5.09100682132557
ACF58CD99FC10092E0430A8394270092,"1179",9.97704786779242
ACF75F7F575301AAE0430A83942701AA,"29206",4.57621709021215
B11CBA165903013AE0430A839427013A,"12356",31.7120209187452
B11CBA165903013AE0430A839427013A,"16621",31.7120209187452
B11CBA165903013AE0430A839427013A,"18782",31.7120209187452
B11C1025FCEF0006E0430A8394270006,"20230",0.570108654810777
B11C1025FCEF0006E0430A8394270006,"2605",0.570108654810777
B11C1025FCEF0006E0430A8394270006,"25928",0.570108654810777
B11C1025FCEF0006E0430A8394270006,"27209",0.570108654810777
B11BB9AC07EB0184E0430A8394270184,"5172",7.86198905171875
B11BB9AC07EB0184E0430A8394270184,"14054",7.86198905171875
B11BB9AC07EB0184E0430A8394270184,"36503",7.86198905171875
B11C1025F6340006E0430A8394270006,"25584",5.12822847840666
B11C1025F6340006E0430A8394270006,"18031",5.12822847840666
B11C1025F6340006E0430A8394270006,"2454",5.12822847840666
B11C1025F6340006E0430A8394270006,"4185",5.12822847840666
B12053497CC5008EE0430A839427008E,"12888",12.0905561122338
B12053497CC5008EE0430A839427008E,"23917",12.0905561122338
B12053497CC5008EE0430A839427008E,"11943",12.0905561122338
B11DA6A93F6200ACE0430A83942700AC,"8473",4.27339398490456
B11F8D5D295C0154E0430A8394270154,"3072",5.71670844729421
B11F8D5D295C0154E0430A8394270154,"14494",5.71670844729421
B11F8D5D295C0154E0430A8394270154,"37262",5.71670844729421
B11F8D5D295C0154E0430A8394270154,"26897",5.71670844729421
B11F8D5D295C0154E0430A8394270154,"20519",5.71670844729421
B11F8D5D36370154E0430A8394270154,"2237",2.91161423738127
B11F8D5D22560154E0430A8394270154,"31814",1.44414439299291
B11F8D5D22560154E0430A8394270154,"36918",1.44414439299291
B11F8D5D22560154E0430A8394270154,"24458",1.44414439299291
B11F8D5D22560154E0430A8394270154,"14437",1.44414439299291
B11CBA16477E013AE0430A839427013A,"17601",1.466813374012
B11CBA16477E013AE0430A839427013A,"14595",1.466813374012
B11CBA16477E013AE0430A839427013A,"6817",1.466813374012
B11CBA16477E013AE0430A839427013A,"6144",1.466813374012
B11CBA16477E013AE0430A839427013A,"25220",1.466813374012
B12030F75A4D0180E0430A8394270180,"23549",21.2785336321023
B11CBA1655DB013AE0430A839427013A,"19530",3.70702478945419
B11BB9AC15E60184E0430A8394270184,"24236",4.0397835082145
B12053497465008EE0430A839427008E,"16168",4.86217899780545
B12053497624008EE0430A839427008E,"30573",4.38849005687932
B12053497624008EE0430A839427008E,"37431",4.38849005687932
B12053497624008EE0430A839427008E,"326",4.38849005687932
B12053497624008EE0430A839427008E,"36590",4.38849005687932
B12030F761510180E0430A8394270180,"9190",5.14062029652434
B11F74B91A220150E0430A8394270150,"10528",4.51249413597311
B11F74B91A220150E0430A8394270150,"9031",4.51249413597311
B11F74B91A220150E0430A8394270150,"6603",4.51249413597311
B11E935707E10176E0430A8394270176,"124",3.02510411320431
B11CBA1649C1013AE0430A839427013A,"21974",5.84571134403171
B11BB9AC11FF0184E0430A8394270184,"36339",12.5917481526643
